UNITID,C2MORM,C2MORT,C2MORW,CTOTALT,CS2MORM,CS2MORT,CS2MORW,CSTOTLT,EF2MORM,EF2MORT,EF2MORW,EFNRALM,EFNRALT,EFNRALW,NRADJCT,NRCMTOT,NREXCLU,NRREVCT,PGEXCLU,SSADJCT,SSCMTOT,SSEXCLU,SSREVCT,FEE2,FEE3,HRCHG2,HRCHG3,TUITION2,TUITION3,HR2MORM,HR2MORT,HR2MORW,HRTOTLT,SABDTYPE,AGRNT_A,AGRNT_N,AGRNT_P,AGRNT_T,AIDFSIN,AIDFSIP,ANYAIDN,ANYAIDP,FGRNT_A,FGRNT_N,FGRNT_P,IGRNT_A,IGRNT_N,IGRNT_P,IGRNT_T,LOAN_A,LOAN_N,LOAN_P,OFGRT_A,OFGRT_N,OFGRT_P,OFGRT_T,PGRNT_A,PGRNT_N,PGRNT_P,PGRNT_T,SCFA1N,SCFA1P,SCFA2,SCFA2DG,SCUGDGSK,SCUGFFN,SCUGNDGS,SCUGRAD,SGRNT_A,SGRNT_N,SGRNT_P,SGRNT_T,UAGRNTA,UAGRNTN,UAGRNTP,UAGRNTT,UDGAGRNTA,UDGAGRNTN,UDGAGRNTP,UDGAGRNTT,UDGPGRNTP,UNDAGRNTN,UNDAGRNTP,UNDAGRNTT,UPGRNTA,UPGRNTN,UPGRNTP,UPGRNTT,SCUGFFP,year
228468,0.04225352,0.29577464,0.2535211,6.084507,1.0,7.0,6.0,137.0,4.5384617,12.076923,7.5384617,5.230769,12.923077,7.6923075,28.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,975.0,975.0,23400.0,23400.0,0.2777778,0.2777778,0.0,14.0,0.15555556,13959.0,128.0,98.0,1786742.0,128.0,98.0,128.0,98.0,5519.0,77.0,59.0,9165.0,128.0,98.0,1173061.0,6127.0,76.0,58.0,596.0,65.0,50.0,38729.0,5016.0,77.0,59.0,386256.0,130.0,16.0,838.0,689.0,689.0,130.0,149.0,838.0,2658.0,71.0,55.0,188696.0,12406.0,637.0,76.0,7902712.0,12406.0,637.0,92.0,7902712.0,51.0,0.0,0.0,0.0,5008.0,353.0,42.0,1767787.0,16.0,2022
228486,0.0,0.0,0.0,10.909091,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6666665,0.6666667,0.0,6.6666665,0.0,4.6666665,0.6666667,0.0,4.6666665,1742.0,1742.0,456.0,456.0,10070.0,10070.0,0.0,0.0,0.0,6.0,1.1290323,8584.0,39.0,100.0,334781.0,39.0,100.0,39.0,100.0,3941.0,39.0,100.0,5398.0,24.0,62.0,129541.0,6609.0,0.0,0.0,653.0,39.0,100.0,25478.0,3287.0,39.0,100.0,128209.0,39.0,41.0,94.0,94.0,94.0,39.0,0.0,94.0,1909.0,27.0,69.0,51553.0,11482.0,92.0,98.0,1056361.0,11482.0,92.0,98.0,1056361.0,88.0,0.0,0.0,0.0,5596.0,83.0,88.0,464465.0,41.0,2022
228501,0.24418604,0.59302324,0.3488372,19.709303,7.0,17.0,10.0,564.0,5.259259,8.592592,3.3333333,0.5185185,0.6666667,0.14814815,97.0,37.0,0.0,97.0,0.0,37.0,7.0,0.0,37.0,2230.0,2230.0,226.0,634.0,5419.0,15211.0,0.0,0.22580644,0.22580644,13.774194,0.6216216,9096.0,160.0,84.0,1455305.0,167.0,87.0,169.0,88.0,5870.0,112.0,59.0,2200.0,67.0,35.0,147388.0,5612.0,95.0,50.0,1583.0,16.0,8.0,25327.0,5644.0,112.0,59.0,632140.0,191.0,12.0,1608.0,1603.0,1603.0,191.0,5.0,1608.0,4783.0,136.0,71.0,650450.0,7694.0,1125.0,70.0,8655233.0,7694.0,1125.0,70.0,8655233.0,56.0,0.0,0.0,0.0,5602.0,890.0,55.0,4985892.0,12.0,2022
228529,0.76392573,1.9416445,1.1777189,55.135277,46.0,119.0,73.0,3408.0,64.083336,181.33333,117.25,12.333333,37.166668,24.833334,902.0,454.0,0.0,902.0,1.0,343.0,156.0,1.0,344.0,3432.0,3432.0,184.0,592.0,4416.0,14208.0,0.53571427,1.0357143,0.5,94.21429,0.06382979,8463.0,1588.0,79.0,13439819.0,1738.0,87.0,1871.0,93.0,5256.0,1063.0,53.0,3131.0,1048.0,52.0,3281485.0,10188.0,1037.0,52.0,1861.0,770.0,38.0,1433128.0,5583.0,744.0,37.0,4153870.0,2003.0,17.0,11666.0,11666.0,11666.0,2003.0,0.0,11666.0,4832.0,946.0,47.0,4571336.0,8286.0,8718.0,75.0,72236000.0,8286.0,8718.0,75.0,72236000.0,38.0,0.0,0.0,0.0,5758.0,4445.0,38.0,25594092.0,17.0,2022
228547,1.4252874,3.7854407,2.3601532,120.03576,79.0,217.0,138.0,6562.0,257.58334,616.6667,359.08334,92.666664,231.08333,138.41667,1998.0,428.0,0.0,1998.0,0.0,25.0,3.0,0.0,25.0,0.0,0.0,126.0,305.0,3402.0,8235.0,0.0,0.5263158,0.5263158,173.10527,0.020833334,5082.0,905.0,57.0,4599460.0,930.0,59.0,1240.0,78.0,6139.0,683.0,43.0,1175.0,130.0,8.0,152714.0,4916.0,126.0,8.0,391.0,431.0,27.0,168650.0,5918.0,680.0,43.0,4024015.0,1583.0,4.0,36264.0,35075.0,35075.0,1583.0,1189.0,36264.0,2762.0,92.0,6.0,254081.0,5376.0,23467.0,65.0,126151580.0,5392.0,22760.0,65.0,122728824.0,30.0,707.0,59.0,3422757.0,4699.0,10660.0,29.0,50090690.0,4.0,2022
228608,0.16563147,0.505176,0.3395445,21.614906,6.0,19.0,13.0,828.0,31.416666,95.416664,64.0,0.0,0.0,0.0,177.0,36.0,0.0,177.0,0.0,12.0,2.0,0.0,12.0,2808.0,3744.0,194.0,274.0,1848.0,2832.0,0.35714287,0.35714287,0.0,48.57143,0.25581396,5943.0,248.0,100.0,1473761.0,248.0,100.0,248.0,100.0,4933.0,248.0,100.0,3334.0,53.0,21.0,176721.0,4453.0,57.0,23.0,2512.0,248.0,100.0,622867.0,4691.0,128.0,52.0,600463.0,248.0,6.0,4396.0,2999.0,2999.0,248.0,1397.0,4396.0,2303.0,32.0,13.0,73710.0,4321.0,3091.0,70.0,13356989.0,4606.0,2517.0,84.0,11592256.0,53.0,574.0,41.0,1764733.0,3794.0,1595.0,36.0,6050979.0,6.0,2022
228635,0.3809524,1.1428572,0.7619048,38.79365,6.0,18.0,12.0,611.0,16.666666,45.333332,28.666666,203.33333,356.0,152.66667,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,730.0,750.0,350.0,508.0,10659.0,14880.0,3.7272727,7.5454545,3.8181818,549.4091,-0.3559322,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,258.0,15.0,1705.0,1415.0,605.0,133.0,0.0,669.0,3104.0,15.0,13.0,37692.5,5631.0,460.0,72.0,2774984.0,5784.0,447.0,77.0,2727827.0,45.0,0.0,0.0,0.0,4633.0,282.0,41.0,1269351.0,19.0,2022
228644,0.53046596,1.4767025,0.94623655,58.594982,12.0,33.0,21.0,1310.0,6.7619047,25.428572,18.666666,6.4761906,15.333333,8.857142,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,2274.0,2274.0,267.0,833.0,6419.0,20003.0,0.4375,0.875,0.4375,165.3125,-0.40983605,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,0.0,0.0,787.0,787.0,787.0,0.0,0.0,787.0,3104.0,15.0,13.0,37692.5,6958.0,551.0,70.0,3833741.0,6958.0,551.0,70.0,3833741.0,31.0,0.0,0.0,0.0,4521.0,245.0,31.0,1107637.0,0.0,2022
228653,0.59574467,1.7446809,1.1489362,49.106384,13.0,40.0,27.0,1149.0,7.428571,22.095238,14.666667,3.4285715,10.761905,7.3333335,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,3219.0,3219.0,249.0,700.0,7494.0,20994.0,1.0769231,1.5384616,0.46153846,152.46153,0.10869565,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,0.0,0.0,672.0,672.0,672.0,0.0,0.0,672.0,3104.0,15.0,13.0,37692.5,3641.0,669.0,100.0,2435909.0,3641.0,669.0,100.0,2435909.0,21.0,0.0,0.0,0.0,4668.0,138.0,21.0,644137.0,0.0,2022
228699,0.22047244,0.62992126,0.40944883,21.417322,7.0,20.0,13.0,623.0,17.583334,55.583332,38.0,4.8333335,14.083333,9.25,88.0,27.0,0.0,88.0,0.0,5.0,3.0,0.0,5.0,2212.0,3412.0,71.0,80.0,1704.0,1920.0,0.0,0.1,0.1,25.95,0.55263156,6023.0,222.0,83.0,1337066.0,227.0,84.0,249.0,93.0,5965.0,170.0,63.0,3017.0,95.0,35.0,286631.0,4578.0,19.0,7.0,710.0,31.0,12.0,22000.0,5836.0,170.0,63.0,992035.0,269.0,8.0,3575.0,2675.0,2675.0,269.0,900.0,3575.0,2600.0,14.0,5.0,36400.0,6747.0,1476.0,41.0,9958159.0,6747.0,1476.0,55.0,9958159.0,42.0,0.0,0.0,0.0,4246.0,1120.0,31.0,4755491.0,8.0,2022
228705,0.14594595,0.2918919,0.14594595,24.913513,9.0,18.0,9.0,1494.0,10.074074,21.481482,11.407408,88.14815,117.40741,29.25926,412.0,196.0,1.0,413.0,0.0,124.0,67.0,0.0,124.0,4755.0,7613.0,869.0,1314.0,5137.0,18133.0,0.6764706,0.8235294,0.14705883,52.941177,-0.13461539,10723.0,819.0,91.0,8781878.0,850.0,95.0,850.0,95.0,5767.0,574.0,64.0,3948.0,668.0,75.0,2637455.0,5949.0,436.0,49.0,1279.0,147.0,16.0,188086.0,5439.0,574.0,64.0,3121967.0,896.0,18.0,5085.0,4755.0,4755.0,896.0,330.0,5085.0,4716.0,601.0,67.0,2834370.0,8714.0,3675.0,72.0,32025256.0,8711.0,3674.0,77.0,32004008.0,56.0,1.0,0.0,21246.0,5033.0,2681.0,53.0,13493571.0,18.0,2022
228723,1.4088795,3.0376322,1.6287526,103.63636,248.0,524.0,276.0,18171.0,427.7037,803.7778,376.07407,610.7407,935.9259,325.18518,5950.0,5164.0,0.0,5950.0,0.0,1166.0,935.0,0.0,1166.0,3790.0,3900.0,303.0,1217.0,8815.0,36239.0,2.0212767,3.787234,1.7659575,402.06384,-0.3275862,12278.0,6559.0,59.0,80530880.0,7195.0,65.0,8218.0,74.0,4237.0,4433.0,40.0,7864.0,5958.0,53.0,46852610.0,8518.0,3034.0,27.0,1781.0,4429.0,40.0,7889885.0,5230.0,2083.0,19.0,10894146.0,11153.0,20.0,56723.0,56006.0,56006.0,11153.0,717.0,56723.0,6064.0,2456.0,22.0,14894241.0,10800.0,34685.0,61.0,374609470.0,10814.0,34577.0,62.0,373917120.0,20.0,108.0,15.0,692369.0,4977.0,11174.0,20.0,55613376.0,20.0,2022
228769,1.547684,4.770209,3.222525,152.23978,127.0,405.0,278.0,13156.0,185.55556,463.92593,278.37036,700.5926,1132.7407,432.14816,1327.0,727.0,1.0,1328.0,1.0,316.0,142.0,0.0,316.0,2521.0,2521.0,366.0,987.0,9206.0,26778.0,1.7,3.85,2.15,313.15,-0.3559322,11370.0,3615.0,90.0,41101160.0,3672.0,92.0,3720.0,93.0,5159.0,2694.0,67.0,5862.0,2783.0,69.0,16312721.0,5959.0,1197.0,30.0,1972.0,1803.0,45.0,3555935.0,5064.0,2042.0,51.0,10341216.0,4010.0,12.0,32962.0,32659.0,32659.0,4010.0,303.0,32962.0,6071.0,1794.0,45.0,10891288.0,7992.0,22614.0,69.0,180726290.0,8001.0,22583.0,69.0,180675900.0,37.0,31.0,10.0,50387.0,4641.0,12130.0,37.0,56294076.0,12.0,2022
228778,1.893868,4.78066,2.8867924,129.86086,202.0,505.0,303.0,13908.0,238.44444,617.62964,379.18518,623.85187,1145.2593,521.4074,5643.0,5121.0,0.0,5643.0,0.0,971.0,820.0,0.0,971.0,0.0,0.0,544.0,1900.0,11698.0,41070.0,2.969697,6.5151515,3.5454545,511.63635,-0.40983605,8321.0,7624.0,86.0,63440176.0,7625.0,86.0,7893.0,89.0,3358.0,7544.0,85.0,6238.0,3727.0,42.0,23250680.0,5851.0,2557.0,29.0,1733.0,7543.0,85.0,13073336.0,5195.0,2360.0,26.0,12260816.0,8915.0,22.0,40916.0,40506.0,40506.0,8915.0,410.0,40916.0,8144.0,1824.0,20.0,14855342.0,10302.0,28449.0,70.0,293086400.0,10320.0,28327.0,70.0,292331500.0,25.0,122.0,30.0,754903.0,4929.0,9992.0,24.0,49253956.0,22.0,2022
228787,1.931361,3.862722,1.931361,113.80828,133.0,258.0,125.0,7642.0,205.61539,343.15384,137.53847,743.2308,1252.0769,508.84616,2006.0,1402.0,0.0,2006.0,0.0,369.0,253.0,0.0,369.0,0.0,0.0,607.0,1657.0,14564.0,39776.0,6.117647,8.235294,2.1176472,310.94116,-0.16981132,14858.0,2517.0,66.0,37397150.0,2860.0,74.0,2893.0,75.0,5631.0,1027.0,27.0,8606.0,2354.0,61.0,20259636.0,6970.0,1154.0,30.0,863.0,512.0,13.0,441961.0,5325.0,1003.0,26.0,5341394.0,3840.0,18.0,21446.0,21416.0,21416.0,3840.0,30.0,21446.0,9194.0,1235.0,32.0,11354160.0,12494.0,14397.0,67.0,179882960.0,12494.0,14397.0,67.0,179882960.0,32.0,0.0,0.0,0.0,4726.0,6756.0,32.0,31930016.0,18.0,2022
228796,0.19729207,0.38297874,0.18568665,62.40232,17.0,33.0,16.0,5319.0,28.592592,56.962963,28.37037,185.92592,347.1111,161.18518,897.0,464.0,0.0,897.0,0.0,234.0,99.0,0.0,234.0,1840.0,1840.0,257.0,770.0,7704.0,23112.0,2.2222223,3.4444444,1.2222222,248.55556,-0.3559322,10564.0,2351.0,87.0,24837070.0,2466.0,91.0,2466.0,91.0,6527.0,2207.0,81.0,2591.0,654.0,24.0,1694217.0,4735.0,545.0,20.0,2379.0,1709.0,63.0,4066100.0,5576.0,1854.0,68.0,10338067.0,2717.0,14.0,20065.0,20008.0,20008.0,2717.0,57.0,20065.0,4860.0,1798.0,66.0,8738686.0,8236.0,16872.0,84.0,138951490.0,8238.0,16867.0,84.0,138945580.0,59.0,5.0,9.0,5900.0,4761.0,11716.0,58.0,55781130.0,14.0,2022
228802,0.5315162,1.7376491,1.2061329,60.367973,26.0,84.0,58.0,2894.0,38.22222,107.77778,69.55556,38.592594,68.22222,29.62963,456.0,216.0,0.0,456.0,0.0,100.0,43.0,0.0,100.0,2428.0,2428.0,367.0,852.0,7020.0,21570.0,0.1724138,0.41379312,0.2413793,85.55173,-0.06,9612.0,829.0,74.0,7968188.0,895.0,80.0,928.0,83.0,5715.0,602.0,54.0,5536.0,518.0,47.0,2867555.0,6213.0,331.0,30.0,2767.0,416.0,37.0,1151239.0,5312.0,431.0,39.0,2289317.0,1113.0,15.0,7185.0,6752.0,6752.0,1113.0,433.0,7185.0,5950.0,279.0,25.0,1660077.0,8533.0,4949.0,69.0,42231910.0,8535.0,4948.0,73.0,42231412.0,37.0,1.0,0.0,500.0,4964.0,2510.0,35.0,12458646.0,15.0,2022
228866,4.0,6.0,2.0,72.0,4.0,6.0,2.0,72.0,0.6666667,3.3333333,2.6666667,0.0,0.0,0.0,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,9.625,0.7714286,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,258.0,15.0,1705.0,1415.0,605.0,133.0,0.0,669.0,3104.0,15.0,13.0,37692.5,5631.0,460.0,72.0,2774984.0,5784.0,447.0,77.0,2727827.0,45.0,0.0,0.0,0.0,4633.0,282.0,41.0,1269351.0,19.0,2022
228875,0.35496184,0.6984733,0.34351146,36.549618,31.0,60.0,29.0,2899.0,66.0,168.46153,102.46154,97.23077,203.84616,106.61539,1428.0,1216.0,1.0,1429.0,0.0,246.0,202.0,0.0,246.0,90.0,90.0,2280.0,2280.0,53890.0,53890.0,0.17948718,0.6666667,0.4871795,108.92308,-0.26785713,28048.0,2264.0,89.0,63499616.0,2342.0,92.0,2347.0,92.0,4362.0,749.0,29.0,26313.0,2248.0,88.0,59150910.0,14299.0,757.0,30.0,2500.0,722.0,28.0,1805238.0,4923.0,297.0,12.0,1462139.0,2555.0,25.0,10222.0,10215.0,10215.0,2555.0,7.0,10222.0,4050.0,267.0,10.0,1081327.0,28896.0,8167.0,80.0,235992480.0,28907.0,8161.0,80.0,235908210.0,12.0,6.0,86.0,84286.0,4963.0,1258.0,12.0,6243756.0,25.0,2022
228884,0.0,0.08053691,0.08053691,7.167785,0.0,1.0,1.0,89.0,0.0,0.0,0.0,5.3,8.6,3.3,1.0,0.0,0.0,1.0,0.0,44.0,0.0,0.0,44.0,1900.0,1900.0,342.0,342.0,8208.0,8208.0,0.0,0.0,0.0,10.909091,0.93939394,10263.0,109.0,61.0,1118679.0,117.0,66.0,117.0,66.0,6336.0,101.0,57.0,3554.0,37.0,21.0,131494.0,5524.0,83.0,47.0,2460.0,43.0,24.0,105788.0,5289.0,101.0,57.0,534185.0,178.0,24.0,731.0,731.0,731.0,178.0,0.0,731.0,4133.0,84.0,47.0,347212.0,9850.0,519.0,71.0,5112369.0,9850.0,519.0,71.0,5112369.0,64.0,0.0,0.0,0.0,5634.0,465.0,64.0,2619615.0,24.0,2022
228909,1.6285714,2.8285713,1.2,76.71429,19.0,33.0,14.0,884.0,10.714286,24.428572,13.714286,5.142857,18.571428,13.428572,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,2171.0,2171.0,250.0,760.0,8750.0,26600.0,0.6363636,1.2727273,0.6363636,65.181816,-0.16981132,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3104.0,15.0,13.0,37692.5,5631.0,0.0,0.0,0.0,5784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4633.0,0.0,0.0,0.0,0.0,2022
228981,0.0,0.115755625,0.115755625,15.279743,0.0,3.0,3.0,354.0,10.48,19.28,8.8,0.4,0.8,0.4,130.0,78.0,0.0,130.0,2.0,111.0,62.0,0.0,111.0,620.0,620.0,1100.0,1100.0,33330.0,33330.0,0.0,0.0,0.0,22.666666,0.425,23753.0,312.0,100.0,7411043.0,312.0,100.0,312.0,100.0,5468.0,117.0,38.0,20606.0,312.0,100.0,6429212.0,7522.0,213.0,68.0,500.0,42.0,13.0,21000.0,5334.0,116.0,37.0,618720.0,312.0,22.0,1427.0,1399.0,1399.0,312.0,28.0,1427.0,3421.0,100.0,32.0,342111.0,22936.0,1261.0,88.0,28921748.0,22936.0,1261.0,90.0,28921748.0,36.0,0.0,0.0,0.0,4969.0,501.0,35.0,2489429.0,22.0,2022
229018,0.19181946,0.44569817,0.2538787,26.279266,10.0,24.0,14.0,1482.0,16.666666,40.148148,23.481482,53.555557,116.14815,62.592594,242.0,96.0,0.0,242.0,1.0,48.0,17.0,0.0,48.0,2657.0,2657.0,219.0,627.0,6577.0,18817.0,0.0,0.3181818,0.3181818,43.454544,-0.23636363,11092.0,435.0,96.0,4824904.0,446.0,98.0,447.0,99.0,5554.0,168.0,37.0,5431.0,422.0,93.0,2291903.0,5758.0,109.0,24.0,1865.0,39.0,9.0,72727.0,5121.0,168.0,37.0,860263.0,453.0,10.0,4481.0,3829.0,3829.0,453.0,652.0,4481.0,6478.0,247.0,55.0,1600011.0,8441.0,3236.0,72.0,27315706.0,8745.0,3114.0,81.0,27231640.0,36.0,122.0,19.0,84067.0,4853.0,1380.0,31.0,6697718.0,10.0,2022
229027,1.1563421,2.421829,1.2654867,68.27434,126.0,266.0,140.0,7398.0,185.40741,373.85184,188.44444,126.37037,226.88889,100.51852,1769.0,984.0,0.0,1769.0,1.0,604.0,323.0,1.0,605.0,2994.0,2994.0,260.0,770.0,6233.0,18487.0,0.94285715,2.2857144,1.3428571,181.2,-0.484375,8934.0,3167.0,71.0,28293636.0,3558.0,80.0,3774.0,85.0,5165.0,2128.0,48.0,3437.0,2490.0,56.0,8557835.0,5390.0,2046.0,46.0,1140.0,91.0,2.0,103774.0,5116.0,2128.0,48.0,10887717.0,4445.0,15.0,29466.0,29151.0,29151.0,4445.0,315.0,29466.0,5928.0,1475.0,33.0,8744309.0,7753.0,20934.0,71.0,162308830.0,7802.0,20655.0,71.0,161142220.0,44.0,279.0,89.0,1166601.0,4534.0,12751.0,43.0,57815400.0,15.0,2022
229063,0.024844721,0.42236024,0.39751554,36.795033,1.0,17.0,16.0,1459.0,29.166666,102.0,72.833336,34.5,61.083332,26.583334,189.0,66.0,0.0,189.0,0.0,108.0,31.0,0.0,108.0,1696.0,1736.0,100.0,458.0,6941.0,19677.0,0.0,0.0,0.0,105.2,-0.09803922,12085.0,1253.0,99.0,15142676.0,1257.0,99.0,1257.0,99.0,6559.0,1243.0,98.0,5923.0,382.0,30.0,2262398.0,6013.0,852.0,67.0,2395.0,1172.0,92.0,2807153.0,5292.0,1010.0,79.0,5345365.0,1272.0,22.0,5726.0,5726.0,5726.0,1272.0,0.0,5726.0,5830.0,811.0,64.0,4727760.0,9093.0,5563.0,97.0,50581908.0,9093.0,5563.0,97.0,50581908.0,70.0,0.0,0.0,0.0,5007.0,3982.0,70.0,19939858.0,22.0,2022
229115,1.1320754,2.6108491,1.4787736,70.0684,147.0,335.0,188.0,8959.0,247.92592,517.7037,269.77777,309.48148,496.5926,187.11111,2874.0,2081.0,5.0,2879.0,0.0,670.0,388.0,1.0,671.0,2917.0,2917.0,298.0,707.0,8935.0,21204.0,0.6666667,2.3055556,1.6388888,229.33333,-0.46031746,9359.0,4972.0,77.0,46534750.0,5562.0,86.0,5714.0,88.0,5349.0,1641.0,25.0,6484.0,4820.0,74.0,31253218.0,8346.0,2741.0,42.0,971.0,143.0,2.0,138899.0,5265.0,1641.0,25.0,8639113.0,6490.0,20.0,33132.0,32414.0,32414.0,6490.0,718.0,33132.0,5989.0,1086.0,17.0,6503523.0,8856.0,22296.0,67.0,197445570.0,8883.0,22146.0,68.0,196722260.0,26.0,150.0,21.0,723305.0,5010.0,8367.0,25.0,41918148.0,20.0,2022
